store_id,date,day_of_week,is_weekend,is_public_holiday,is_school_term,is_retail_peak,demand_index,transaction_count,sales_amount
11,2024-11-14,3,False,False,True,False,205.98,206,7607.42
12,2024-11-14,3,False,False,True,False,193.3,193,8915.6
1,2024-11-15,4,False,False,True,False,129.18,129,4806.04
2,2024-11-15,4,False,False,True,False,208.53,209,11196.23
3,2024-11-15,4,False,False,True,False,121.6,122,5806.88
4,2024-11-15,4,False,False,True,False,224.59,225,8690.11
5,2024-11-15,4,False,False,True,False,220.28,220,9614.13
6,2024-11-15,4,False,False,True,False,262.02,262,11490.69
7,2024-11-15,4,False,False,True,False,128.71,129,6205.38
8,2024-11-15,4,False,False,True,False,179.41,179,8421.5
9,2024-11-15,4,False,False,True,False,136.29,136,7224.81
10,2024-11-15,4,False,False,True,False,176.02,176,7731.94
11,2024-11-15,4,False,False,True,False,196.73,197,9155.05
12,2024-11-15,4,False,False,True,False,205.26,205,7341.81
1,2024-11-16,5,True,False,True,False,177.1,177,7468.57
2,2024-11-16,5,True,False,True,False,257.85,258,11726.21
3,2024-11-16,5,True,False,True,False,176.05,176,8777.68
4,2024-11-16,5,True,False,True,False,212.46,212,11542.18
5,2024-11-16,5,True,False,True,False,211.55,212,7533.68
6,2024-11-16,5,True,False,True,False,245.13,245,9877.11
7,2024-11-16,5,True,False,True,False,185.54,186,8684.59
8,2024-11-16,5,True,False,True,False,154.89,155,8106.89
9,2024-11-16,5,True,False,True,False,131.86,132,4656.8
10,2024-11-16,5,True,False,True,False,215.7,216,10800.08
11,2024-11-16,5,True,False,True,False,269.46,269,13498.31
12,2024-11-16,5,True,False,True,False,208.38,208,9237.46
1,2024-11-17,6,True,False,True,False,153.78,154,8028.48
2,2024-11-17,6,True,False,True,False,280.63,281,13768.8
3,2024-11-17,6,True,False,True,False,124.75,125,5047.1
4,2024-11-17,6,True,False,True,False,99.4,99,3703.09
5,2024-11-17,6,True,False,True,False,174.38,174,9282.16
6,2024-11-17,6,True,False,True,False,277.45,277,12952.27
7,2024-11-17,6,True,False,True,False,158.34,158,7722.0
8,2024-11-17,6,True,False,True,False,208.59,209,9975.48
9,2024-11-17,6,True,False,True,False,112.84,113,5669.23
10,2024-11-17,6,True,False,True,False,203.58,204,8558.19
11,2024-11-17,6,True,False,True,False,261.97,262,14048.74
12,2024-11-17,6,True,False,True,False,222.19,222,9880.18
1,2024-11-18,0,False,False,True,False,81.85,82,2893.02
2,2024-11-18,0,False,False,True,False,152.98,153,8049.12
3,2024-11-18,0,False,False,True,False,95.05,95,3971.66
4,2024-11-18,0,False,False,True,False,132.17,132,6720.44
5,2024-11-18,0,False,False,True,False,119.8,120,6474.85
6,2024-11-18,0,False,False,True,False,171.24,171,7141.37
7,2024-11-18,0,False,False,True,False,133.91,134,6775.36
8,2024-11-18,0,False,False,True,False,114.94,115,4910.42
9,2024-11-18,0,False,False,True,False,72.58,73,3750.15
10,2024-11-18,0,False,False,True,False,164.49,164,6539.69
11,2024-11-18,0,False,False,True,False,152.94,153,6199.66
12,2024-11-18,0,False,False,True,False,110.52,111,5875.77
1,2024-11-19,1,False,False,True,False,85.17,85,4529.31
2,2024-11-19,1,False,False,True,False,206.89,207,7902.02
3,2024-11-19,1,False,False,True,False,99.61,100,3620.41
4,2024-11-19,1,False,False,True,False,98.97,99,4488.65
5,2024-11-19,1,False,False,True,False,211.05,211,8092.44
6,2024-11-19,1,False,False,True,False,175.99,176,7284.44
7,2024-11-19,1,False,False,True,False,122.47,122,6295.68
8,2024-11-19,1,False,False,True,False,146.73,147,7362.27
9,2024-11-19,1,False,False,True,False,107.01,107,3969.46
10,2024-11-19,1,False,False,True,False,120.48,120,4482.95
11,2024-11-19,1,False,False,True,False,191.47,191,10428.01
12,2024-11-19,1,False,False,True,False,149.52,150,8172.6
1,2024-11-20,2,False,False,True,False,109.2,109,4654.08
2,2024-11-20,2,False,False,True,False,129.88,130,5927.42
3,2024-11-20,2,False,False,True,False,96.89,97,4912.96
4,2024-11-20,2,False,False,True,False,140.69,141,7153.02
5,2024-11-20,2,False,False,True,False,153.34,153,8407.96
6,2024-11-20,2,False,False,True,False,181.29,181,9879.12
7,2024-11-20,2,False,False,True,False,154.8,155,7081.19
8,2024-11-20,2,False,False,True,False,161.09,161,7629.68
9,2024-11-20,2,False,False,True,False,110.39,110,5085.15
10,2024-11-20,2,False,False,True,False,128.96,129,4533.35
11,2024-11-20,2,False,False,True,False,179.09,179,9648.67
12,2024-11-20,2,False,False,True,False,177.83,178,8746.81
1,2024-11-21,3,False,False,True,False,133.53,134,5548.3
2,2024-11-21,3,False,False,True,False,227.88,228,8633.98
3,2024-11-21,3,False,False,True,False,118.59,119,5181.79
4,2024-11-21,3,False,False,True,False,172.71,173,9494.8
5,2024-11-21,3,False,False,True,False,212.5,212,7712.58
6,2024-11-21,3,False,False,True,False,191.45,191,9142.03
7,2024-11-21,3,False,False,True,False,181.69,182,8597.02
8,2024-11-21,3,False,False,True,False,158.54,159,8251.08
9,2024-11-21,3,False,False,True,False,98.06,98,4634.6
10,2024-11-21,3,False,False,True,False,192.35,192,8342.65
11,2024-11-21,3,False,False,True,False,190.75,191,7718.15
12,2024-11-21,3,False,False,True,False,152.87,153,6085.39
1,2024-11-22,4,False,False,True,False,70.2,70,3510.37
2,2024-11-22,4,False,False,True,False,251.12,251,12150.03
3,2024-11-22,4,False,False,True,False,98.37,98,3589.81
4,2024-11-22,4,False,False,True,False,117.87,118,6365.08
5,2024-11-22,4,False,False,True,False,216.23,216,8182.2
6,2024-11-22,4,False,False,True,False,216.91,217,9642.74
7,2024-11-22,4,False,False,True,False,165.48,165,6299.76
8,2024-11-22,4,False,False,True,False,134.34,134,6850.84
9,2024-11-22,4,False,False,True,False,90.78,91,3614.05
10,2024-11-22,4,False,False,True,False,173.49,173,6239.56
11,2024-11-22,4,False,False,True,False,161.9,162,6693.59
12,2024-11-22,4,False,False,True,False,193.5,193,7525.56
1,2024-11-23,5,True,False,True,False,169.74,170,9076.26
2,2024-11-23,5,True,False,True,False,303.12,303,11577.19
3,2024-11-23,5,True,False,True,False,227.43,227,8944.23
4,2024-11-23,5,True,False,True,False,248.45,248,11735.86
5,2024-11-23,5,True,False,True,False,257.15,257,9476.4
6,2024-11-23,5,True,False,True,False,320.49,320,11851.64
7,2024-11-23,5,True,False,True,False,143.03,143,7601.69
8,2024-11-23,5,True,False,True,False,172.8,173,7609.74
9,2024-11-23,5,True,False,True,False,135.12,135,4853.73
10,2024-11-23,5,True,False,True,False,165.49,165,8174.05
11,2024-11-23,5,True,False,True,False,222.04,222,10294.7
12,2024-11-23,5,True,False,True,False,188.95,189,8113.47
1,2024-11-24,6,True,False,True,False,138.05,138,5322.53
2,2024-11-24,6,True,False,True,False,126.81,127,6796.37
3,2024-11-24,6,True,False,True,False,125.92,126,6125.55
4,2024-11-24,6,True,False,True,False,171.09,171,9342.53
5,2024-11-24,6,True,False,True,False,321.98,322,15836.51
6,2024-11-24,6,True,False,True,False,262.2,262,12331.91
7,2024-11-24,6,True,False,True,False,176.24,176,9533.99
8,2024-11-24,6,True,False,True,False,143.3,143,5781.82
9,2024-11-24,6,True,False,True,False,122.02,122,5797.1
10,2024-11-24,6,True,False,True,False,134.51,135,6657.88
11,2024-11-24,6,True,False,True,False,196.85,197,10600.84
12,2024-11-24,6,True,False,True,False,148.48,148,6736.12
1,2024-11-25,0,False,False,True,False,100.15,100,3684.71
2,2024-11-25,0,False,False,True,False,160.4,160,6867.41
3,2024-11-25,0,False,False,True,False,77.97,78,3850.46
4,2024-11-25,0,False,False,True,False,139.27,139,7532.12
5,2024-11-25,0,False,False,True,False,173.54,174,8401.15
6,2024-11-25,0,False,False,True,False,171.01,171,8356.23
7,2024-11-25,0,False,False,True,False,100.94,101,4230.55
8,2024-11-25,0,False,False,True,False,121.14,121,5439.85
9,2024-11-25,0,False,False,True,False,97.11,97,3979.37
10,2024-11-25,0,False,False,True,False,138.8,139,5144.51
11,2024-11-25,0,False,False,True,False,153.17,153,6346.87
12,2024-11-25,0,False,False,True,False,169.95,170,6595.81
1,2024-11-26,1,False,False,True,False,113.56,114,4402.65
2,2024-11-26,1,False,False,True,False,155.01,155,7367.99
3,2024-11-26,1,False,False,True,False,104.39,104,3657.78
4,2024-11-26,1,False,False,True,False,146.18,146,7502.79
5,2024-11-26,1,False,False,True,False,193.1,193,7116.79
6,2024-11-26,1,False,False,True,False,212.83,213,11109.51
7,2024-11-26,1,False,False,True,False,124.75,125,4805.7
8,2024-11-26,1,False,False,True,False,142.14,142,7288.48
9,2024-11-26,1,False,False,True,False,98.86,99,3692.55
10,2024-11-26,1,False,False,True,False,162.44,162,6937.36
11,2024-11-26,1,False,False,True,False,183.82,184,7257.47
12,2024-11-26,1,False,False,True,False,170.67,171,8919.63
1,2024-11-27,2,False,False,True,False,101.04,101,5057.02
2,2024-11-27,2,False,False,True,False,184.0,184,7382.2
3,2024-11-27,2,False,False,True,False,80.15,80,3982.51
4,2024-11-27,2,False,False,True,False,136.72,137,5242.3
5,2024-11-27,2,False,False,True,False,145.59,146,7390.01
6,2024-11-27,2,False,False,True,False,245.31,245,9902.15
7,2024-11-27,2,False,False,True,False,147.32,147,5632.48
8,2024-11-27,2,False,False,True,False,144.94,145,5379.41
9,2024-11-27,2,False,False,True,False,96.86,97,4282.51
10,2024-11-27,2,False,False,True,False,141.5,142,7401.69
11,2024-11-27,2,False,False,True,False,154.3,154,6283.15
12,2024-11-27,2,False,False,True,False,170.12,170,8168.48
1,2024-11-28,3,False,False,True,False,103.93,104,5202.43
2,2024-11-28,3,False,False,True,False,228.36,228,8240.22
3,2024-11-28,3,False,False,True,False,120.83,121,5526.1
4,2024-11-28,3,False,False,True,False,151.83,152,7255.12
5,2024-11-28,3,False,False,True,False,218.69,219,10251.41
6,2024-11-28,3,False,False,True,False,231.66,232,10747.97
7,2024-11-28,3,False,False,True,False,161.51,162,5834.7
8,2024-11-28,3,False,False,True,False,115.36,115,4485.68
9,2024-11-28,3,False,False,True,False,73.75,74,3976.01
10,2024-11-28,3,False,False,True,False,148.92,149,7260.44
11,2024-11-28,3,False,False,True,False,192.6,193,8559.29
12,2024-11-28,3,False,False,True,False,141.1,141,5576.33
1,2024-11-29,4,False,False,True,False,137.99,138,7173.5
2,2024-11-29,4,False,False,True,False,216.42,216,10046.98
3,2024-11-29,4,False,False,True,False,123.14,123,5122.13
4,2024-11-29,4,False,False,True,False,195.65,196,10365.11
5,2024-11-29,4,False,False,True,False,218.86,219,10603.83
6,2024-11-29,4,False,False,True,False,205.12,205,9192.07
7,2024-11-29,4,False,False,True,False,171.16,171,9296.41
8,2024-11-29,4,False,False,True,False,191.69,192,8369.99
9,2024-11-29,4,False,False,True,False,108.62,109,3847.12
10,2024-11-29,4,False,False,True,False,158.35,158,7381.93
11,2024-11-29,4,False,False,True,False,264.88,265,13479.64
12,2024-11-29,4,False,False,True,False,153.77,154,5916.5
1,2024-11-30,5,True,False,True,False,119.71,120,4575.6
2,2024-11-30,5,True,False,True,False,279.88,280,15327.81
3,2024-11-30,5,True,False,True,False,156.41,156,6070.96
4,2024-11-30,5,True,False,True,False,249.88,250,10178.57
5,2024-11-30,5,True,False,True,False,267.09,267,11396.63
6,2024-11-30,5,True,False,True,False,277.79,278,12665.32
7,2024-11-30,5,True,False,True,False,223.33,223,11884.63
8,2024-11-30,5,True,False,True,False,250.22,250,10970.34
9,2024-11-30,5,True,False,True,False,138.27,138,6802.99
10,2024-11-30,5,True,False,True,False,188.68,189,10243.12
11,2024-11-30,5,True,False,True,False,262.43,262,9421.32
12,2024-11-30,5,True,False,True,False,172.42,172,7988.43
1,2024-12-01,6,True,False,True,False,187.04,187,8938.54
2,2024-12-01,6,True,False,True,False,353.54,354,18597.02
3,2024-12-01,6,True,False,True,False,141.89,142,6902.4
4,2024-12-01,6,True,False,True,False,241.34,241,12670.24
5,2024-12-01,6,True,False,True,False,293.57,294,10822.25
6,2024-12-01,6,True,False,True,False,266.55,267,11905.46
7,2024-12-01,6,True,False,True,False,236.35,236,11562.51
8,2024-12-01,6,True,False,True,False,197.0,197,9352.01
9,2024-12-01,6,True,False,True,False,113.55,114,4291.86
10,2024-12-01,6,True,False,True,False,160.41,160,7179.42
11,2024-12-01,6,True,False,True,False,271.4,271,11525.86
12,2024-12-01,6,True,False,True,False,303.64,304,13556.86
1,2024-12-02,0,False,False,True,False,128.71,129,4525.1
2,2024-12-02,0,False,False,True,False,173.89,174,7391.2
3,2024-12-02,0,False,False,True,False,102.94,103,5648.49
4,2024-12-02,0,False,False,True,False,147.26,147,5447.24
5,2024-12-02,0,False,False,True,False,175.82,176,9593.4
6,2024-12-02,0,False,False,True,False,189.51,190,8502.21
7,2024-12-02,0,False,False,True,False,164.19,164,8517.25
8,2024-12-02,0,False,False,True,False,127.76,128,6841.16
9,2024-12-02,0,False,False,True,False,133.86,134,5683.55
10,2024-12-02,0,False,False,True,False,184.49,184,9461.46
11,2024-12-02,0,False,False,True,False,207.22,207,10058.5
12,2024-12-02,0,False,False,True,False,153.54,154,6799.7
1,2024-12-03,1,False,False,True,False,107.96,108,4096.62
2,2024-12-03,1,False,False,True,False,225.58,226,11078.81
3,2024-12-03,1,False,False,True,False,117.08,117,4933.08
4,2024-12-03,1,False,False,True,False,163.19,163,6998.1
5,2024-12-03,1,False,False,True,False,274.62,275,10708.4
6,2024-12-03,1,False,False,True,False,230.35,230,12328.64
7,2024-12-03,1,False,False,True,False,127.85,128,6717.64
8,2024-12-03,1,False,False,True,False,141.42,141,7410.13
9,2024-12-03,1,False,False,True,False,111.02,111,4402.32
10,2024-12-03,1,False,False,True,False,156.71,157,6165.27
11,2024-12-03,1,False,False,True,False,188.57,189,9621.72
12,2024-12-03,1,False,False,True,False,178.09,178,8925.59
1,2024-12-04,2,False,False,True,False,154.12,154,7722.04
2,2024-12-04,2,False,False,True,False,255.17,255,11838.25
3,2024-12-04,2,False,False,True,False,131.22,131,5713.54
4,2024-12-04,2,False,False,True,False,127.7,128,5181.42
5,2024-12-04,2,False,False,True,False,216.89,217,11130.69
6,2024-12-04,2,False,False,True,False,217.51,218,8439.5
7,2024-12-04,2,False,False,True,False,158.58,159,5574.8
8,2024-12-04,2,False,False,True,False,203.63,204,10474.09
9,2024-12-04,2,False,False,True,False,100.61,101,4032.45
10,2024-12-04,2,False,False,True,False,209.8,210,9288.35
11,2024-12-04,2,False,False,True,False,207.24,207,7308.85
12,2024-12-04,2,False,False,True,False,150.08,150,7503.82
1,2024-12-05,3,False,False,True,False,120.73,121,4956.46
2,2024-12-05,3,False,False,True,False,250.9,251,12300.37
3,2024-12-05,3,False,False,True,False,105.22,105,4988.99
4,2024-12-05,3,False,False,True,False,189.06,189,8212.02
5,2024-12-05,3,False,False,True,False,231.71,232,12664.19
6,2024-12-05,3,False,False,True,False,208.17,208,9114.78
7,2024-12-05,3,False,False,True,False,204.33,204,10775.34
8,2024-12-05,3,False,False,True,False,179.34,179,7520.33
9,2024-12-05,3,False,False,True,False,103.12,103,5325.09
10,2024-12-05,3,False,False,True,False,215.01,215,7805.39
11,2024-12-05,3,False,False,True,False,303.87,304,10770.33
12,2024-12-05,3,False,False,True,False,204.44,204,8465.52
1,2024-12-06,4,False,False,True,False,168.44,168,6756.95
2,2024-12-06,4,False,False,True,False,268.53,269,10363.14
3,2024-12-06,4,False,False,True,False,117.68,118,6295.78
4,2024-12-06,4,False,False,True,False,190.61,191,7487.5
5,2024-12-06,4,False,False,True,False,378.81,379,20080.79
6,2024-12-06,4,False,False,True,False,253.1,253,10098.22
7,2024-12-06,4,False,False,True,False,260.96,261,9540.3
8,2024-12-06,4,False,False,True,False,240.65,241,11337.39
9,2024-12-06,4,False,False,True,False,149.04,149,6406.17
10,2024-12-06,4,False,False,True,False,200.64,201,8536.81
11,2024-12-06,4,False,False,True,False,360.08,360,16020.54
12,2024-12-06,4,False,False,True,False,219.21,219,11847.64
1,2024-12-07,5,True,False,True,False,217.62,218,10179.89
2,2024-12-07,5,True,False,True,False,423.71,424,18072.76
3,2024-12-07,5,True,False,True,False,250.83,251,8882.3
4,2024-12-07,5,True,False,True,False,221.28,221,8306.37
5,2024-12-07,5,True,False,True,False,308.09,308,12492.18
6,2024-12-07,5,True,False,True,False,345.52,346,12829.89
7,2024-12-07,5,True,False,True,False,224.37,224,11652.78
8,2024-12-07,5,True,False,True,False,255.53,256,13560.26
9,2024-12-07,5,True,False,True,False,175.38,175,8946.37
10,2024-12-07,5,True,False,True,False,188.3,188,9196.34
11,2024-12-07,5,True,False,True,False,388.81,389,15951.08
12,2024-12-07,5,True,False,True,False,211.47,211,8691.14
1,2024-12-08,6,True,False,True,False,219.91,220,12075.09
2,2024-12-08,6,True,False,True,False,353.16,353,13194.44
3,2024-12-08,6,True,False,True,False,145.5,145,6780.38
4,2024-12-08,6,True,False,True,False,311.22,311,10930.69
5,2024-12-08,6,True,False,True,False,320.23,320,11814.47
6,2024-12-08,6,True,False,True,False,312.61,313,12219.59
7,2024-12-08,6,True,False,True,False,258.97,259,10365.47
8,2024-12-08,6,True,False,True,False,191.42,191,9362.5
9,2024-12-08,6,True,False,True,False,165.45,165,6239.2
10,2024-12-08,6,True,False,True,False,214.12,214,9850.93
11,2024-12-08,6,True,False,True,False,227.08,227,11416.88
12,2024-12-08,6,True,False,True,False,251.92,252,12359.65
1,2024-12-09,0,False,False,True,False,128.15,128,6641.43
2,2024-12-09,0,False,False,True,False,189.73,190,9763.66
3,2024-12-09,0,False,False,True,False,158.98,159,5999.64
4,2024-12-09,0,False,False,True,False,177.6,178,6479.82
5,2024-12-09,0,False,False,True,False,166.27,166,8240.9
6,2024-12-09,0,False,False,True,False,210.44,210,7867.48
7,2024-12-09,0,False,False,True,False,108.85,109,5392.83
8,2024-12-09,0,False,False,True,False,160.68,161,7618.72
9,2024-12-09,0,False,False,True,False,156.79,157,7118.14
10,2024-12-09,0,False,False,True,False,194.38,194,7689.09
11,2024-12-09,0,False,False,True,False,193.18,193,6980.65
12,2024-12-09,0,False,False,True,False,192.96,193,9814.08
1,2024-12-10,1,False,False,True,False,113.04,113,5900.55
2,2024-12-10,1,False,False,True,False,260.49,260,10619.84
3,2024-12-10,1,False,False,True,False,116.97,117,6236.64
4,2024-12-10,1,False,False,True,False,225.78,226,7944.96
5,2024-12-10,1,False,False,True,False,232.11,232,9878.49
6,2024-12-10,1,False,False,True,False,191.36,191,9648.5
7,2024-12-10,1,False,False,True,False,125.57,126,6781.96
8,2024-12-10,1,False,False,True,False,240.79,241,11770.45
9,2024-12-10,1,False,False,True,False,95.98,96,4117.34
10,2024-12-10,1,False,False,True,False,186.12,186,7646.1
11,2024-12-10,1,False,False,True,False,221.08,221,10778.17
12,2024-12-10,1,False,False,True,False,193.88,194,8386.58
1,2024-12-11,2,False,False,True,False,138.02,138,5418.97
2,2024-12-11,2,False,False,True,False,232.22,232,8301.1
3,2024-12-11,2,False,False,True,False,81.88,82,3412.78
4,2024-12-11,2,False,False,True,False,167.08,167,6547.61
5,2024-12-11,2,False,False,True,False,294.9,295,11650.98
6,2024-12-11,2,False,False,True,False,239.0,239,10324.52
7,2024-12-11,2,False,False,True,False,177.59,178,8967.09
8,2024-12-11,2,False,False,True,False,169.84,170,7856.18
9,2024-12-11,2,False,False,True,False,128.83,129,6214.25
10,2024-12-11,2,False,False,True,False,190.41,190,8572.23
11,2024-12-11,2,False,False,True,False,248.84,249,10149.9
12,2024-12-11,2,False,False,True,False,136.81,137,7453.95
1,2024-12-12,3,False,False,True,False,153.17,153,6889.67
2,2024-12-12,3,False,False,True,False,233.3,233,9873.27
3,2024-12-12,3,False,False,True,False,115.9,116,5964.68
